index,time_s,temp_C,hum_pct,weight_g,flow_Lmin,lux,soil_pct,pwm3,pwm6
1840,1840.2,28.6,72.0,270.9,0.000,601.0,-999.0,0,0
1841,1841.2,28.6,72.0,270.9,0.000,602.0,-999.0,0,0
1842,1842.2,28.6,72.0,270.9,0.000,601.0,-999.0,0,0
1843,1843.2,28.5,72.0,270.9,0.000,598.0,-999.0,0,0
1844,1844.2,28.5,72.0,271.0,0.000,599.0,-999.0,0,0
1845,1845.2,28.5,72.0,271.0,0.000,599.0,-999.0,0,0
1846,1846.2,28.5,72.0,272.5,0.000,602.0,-999.0,0,0
1847,1847.2,28.3,72.0,272.5,0.000,603.0,-999.0,0,0
1848,1848.2,28.3,72.0,272.5,0.000,603.0,-999.0,0,0
1849,1849.2,28.2,72.0,272.5,0.000,603.0,-999.0,0,0
1850,1850.2,28.2,72.0,272.5,0.000,602.0,-999.0,0,0
1851,1851.2,28.2,72.0,272.5,0.000,602.0,-999.0,0,0
1852,1852.2,28.2,72.0,272.5,0.000,603.0,-999.0,0,0
1853,1853.2,28.2,72.0,272.5,0.000,603.0,-999.0,0,0
1854,1854.2,28.2,72.0,272.5,0.000,603.0,-999.0,0,0
1855,1855.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1856,1856.2,28.1,72.0,272.4,0.000,603.0,-999.0,0,0
1857,1857.2,28.1,72.0,272.4,0.000,603.0,-999.0,0,0
1858,1858.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1859,1859.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1860,1860.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1861,1861.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1862,1862.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1863,1863.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1864,1864.2,28.1,72.0,272.4,0.000,603.0,-999.0,0,0
1865,1865.2,28.1,72.0,272.4,0.000,603.0,-999.0,0,0
1866,1866.2,28.1,72.0,272.4,0.000,602.0,-999.0,0,0
1867,1867.2,28.1,72.0,272.4,0.000,602.0,-999.0,0,0
1868,1868.2,28.1,72.0,272.5,0.000,602.0,-999.0,0,0
1869,1869.2,28.1,72.0,272.5,0.000,600.0,-999.0,0,0
1870,1870.2,28.1,72.0,272.5,0.000,601.0,-999.0,0,0
1871,1871.2,28.1,72.0,272.5,0.000,601.0,-999.0,0,0
1872,1872.2,28.1,72.0,272.5,0.000,601.0,-999.0,0,0
1873,1873.2,28.1,72.0,272.5,0.000,601.0,-999.0,0,0
1874,1874.2,28.1,72.0,272.5,0.000,602.0,-999.0,0,0
1875,1875.2,28.1,72.0,272.5,0.000,603.0,-999.0,0,0
1876,1876.2,28.1,72.0,272.6,0.000,602.0,-999.0,0,0
1877,1877.2,28.1,72.0,272.6,0.000,566.0,-999.0,0,0
1878,1878.2,28.1,72.0,272.5,0.000,531.0,-999.0,0,0
1879,1879.2,28.1,72.0,272.5,0.000,594.0,-999.0,0,0
1880,1880.2,28.1,72.0,272.4,0.000,602.0,-999.0,0,0
1881,1881.2,28.1,72.0,272.4,0.000,601.0,-999.0,0,0
1882,1882.2,28.1,72.0,272.4,0.000,601.0,-999.0,0,0
1883,1883.2,28.1,72.0,272.4,0.000,601.0,-999.0,0,0
1884,1884.2,28.1,72.0,272.5,0.000,601.0,-999.0,0,0
1885,1885.2,28.1,72.0,272.5,0.000,739.0,-999.0,0,0
1886,1886.2,28.1,72.0,272.4,0.000,739.0,-999.0,0,0
1887,1887.2,28.1,72.0,272.4,0.000,739.0,-999.0,0,0
1888,1888.2,28.1,72.0,272.4,0.000,739.0,-999.0,0,0
1889,1889.2,28.1,72.0,272.4,0.000,737.0,-999.0,0,0
1890,1890.2,28.1,72.0,272.4,0.000,725.0,-999.0,0,0
1891,1891.2,28.1,72.0,272.4,0.000,718.0,-999.0,0,0
1892,1892.2,28.1,72.0,272.4,0.000,717.0,-999.0,0,0
1893,1893.2,28.1,72.0,272.4,0.000,718.0,-999.0,0,0
1894,1894.2,28.1,72.0,272.5,0.000,717.0,-999.0,0,0
1895,1895.2,28.1,72.0,272.5,0.000,717.0,-999.0,0,0
1896,1896.2,28.1,72.0,272.4,0.000,718.0,-999.0,0,0
1897,1897.2,28.1,72.0,272.4,0.000,724.0,-999.0,0,0
1898,1898.2,28.1,72.0,272.4,0.000,727.0,-999.0,0,0
1899,1899.2,28.1,72.0,272.4,0.000,730.0,-999.0,0,0
1900,1900.2,28.1,72.0,272.4,0.000,735.0,-999.0,0,0
1901,1901.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1902,1902.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1903,1903.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1904,1904.2,28.1,72.0,272.5,0.000,736.0,-999.0,0,0
1905,1905.2,28.1,72.0,272.5,0.000,736.0,-999.0,0,0
1906,1906.2,28.1,72.0,272.4,0.000,735.0,-999.0,0,0
1907,1907.2,28.1,72.0,272.4,0.000,735.0,-999.0,0,0
1908,1908.2,28.1,72.0,272.4,0.000,735.0,-999.0,0,0
1909,1909.2,28.1,72.0,272.4,0.000,734.0,-999.0,0,0
1910,1910.2,28.1,72.0,272.3,0.000,734.0,-999.0,0,0
1911,1911.2,28.1,72.0,272.3,0.000,734.0,-999.0,0,0
1912,1912.2,28.1,72.0,272.4,0.000,734.0,-999.0,0,0
1913,1913.2,28.1,72.0,272.4,0.000,735.0,-999.0,0,0
1914,1914.2,28.1,72.0,272.4,0.000,734.0,-999.0,0,0
1915,1915.2,28.1,72.0,272.4,0.000,734.0,-999.0,0,0
1916,1916.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1917,1917.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1918,1918.2,28.1,72.0,272.4,0.000,736.0,-999.0,0,0
1919,1919.2,28.1,72.0,272.4,0.000,737.0,-999.0,0,0
1920,1920.2,28.1,72.0,272.3,0.000,737.0,-999.0,0,0
1921,1921.2,28.1,72.0,272.3,0.000,737.0,-999.0,0,0
1922,1922.2,28.1,72.0,272.3,0.000,738.0,-999.0,0,0
1923,1923.2,28.2,73.0,272.3,0.000,740.0,-999.0,0,0
1924,1924.2,28.2,73.0,272.4,0.000,743.0,-999.0,0,0
1925,1925.2,28.6,78.0,272.4,0.000,741.0,-999.0,0,0
1926,1926.2,28.6,78.0,272.4,0.000,741.0,-999.0,0,0
1927,1927.2,28.6,82.0,272.4,0.000,741.0,-999.0,0,0
1928,1928.2,28.6,82.0,272.4,0.000,741.0,-999.0,0,0
1929,1929.2,28.6,87.0,272.4,0.000,741.0,-999.0,0,0
1930,1930.2,28.6,87.0,272.4,0.000,741.0,-999.0,0,0
1931,1931.2,28.7,89.0,272.4,0.000,740.0,-999.0,0,0
1932,1932.2,28.7,89.0,272.4,0.000,740.0,-999.0,0,0
1933,1933.2,29.0,92.0,272.4,0.000,739.0,-999.0,0,0
1934,1934.2,29.0,92.0,272.4,0.000,733.0,-999.0,0,0
1935,1935.2,29.0,93.0,272.4,0.000,737.0,-999.0,0,0
1936,1936.2,29.0,93.0,272.4,0.000,741.0,-999.0,0,0
1937,1937.2,29.6,95.0,272.4,0.000,743.0,-999.0,0,0
1938,1938.2,29.6,95.0,272.5,0.000,743.0,-999.0,0,0
1939,1939.2,29.6,96.0,272.5,0.000,744.0,-999.0,0,0
1940,1940.2,29.6,96.0,272.4,0.000,744.0,-999.0,0,0
1941,1941.2,29.7,98.0,272.4,0.000,743.0,-999.0,0,0
1942,1942.2,29.7,98.0,272.5,0.000,743.0,-999.0,0,0
1943,1943.2,30.0,98.0,272.5,0.000,741.0,-999.0,0,255
1944,1944.2,30.0,98.0,272.4,0.000,741.0,-999.0,0,255
1945,1945.2,30.0,98.0,272.4,0.000,739.0,-999.0,0,255
1946,1946.2,30.0,98.0,272.5,0.000,742.0,-999.0,0,255
1947,1947.2,30.7,98.0,272.5,0.000,742.0,-999.0,0,255
1948,1948.2,30.7,98.0,272.4,0.000,743.0,-999.0,0,255
1949,1949.2,30.7,98.0,272.4,0.000,744.0,-999.0,0,255
1950,1950.2,30.7,98.0,272.4,0.000,742.0,-999.0,0,255
1951,1951.2,30.7,98.0,272.4,0.000,745.0,-999.0,0,255
1952,1952.2,30.7,98.0,272.4,0.000,744.0,-999.0,0,255
1953,1953.2,30.7,98.0,272.4,0.000,745.0,-999.0,0,255
1954,1954.2,30.7,98.0,272.5,0.000,744.0,-999.0,0,255
1955,1955.2,30.7,98.0,272.5,0.000,744.0,-999.0,0,255
1956,1956.2,30.7,98.0,272.4,0.000,740.0,-999.0,0,255
1957,1957.2,30.7,94.0,272.4,0.000,744.0,-999.0,0,255
1958,1958.2,30.7,94.0,272.5,0.000,745.0,-999.0,0,255
1959,1959.2,30.9,94.0,272.5,0.000,746.0,-999.0,0,255
1960,1960.2,30.9,94.0,272.4,0.000,749.0,-999.0,0,255
1961,1961.2,31.2,92.0,272.4,0.000,745.0,-999.0,0,255
1962,1962.2,31.2,92.0,272.5,0.000,747.0,-999.0,0,255
1963,1963.2,31.2,91.0,272.5,0.000,746.0,-999.0,0,255
1964,1964.2,31.2,91.0,272.5,0.000,747.0,-999.0,0,255
1965,1965.2,31.2,91.0,272.5,0.000,747.0,-999.0,0,255
1966,1966.2,31.2,91.0,272.4,0.000,747.0,-999.0,0,255
1967,1967.2,31.2,90.0,272.4,0.000,746.0,-999.0,0,255
1968,1968.2,31.2,90.0,272.5,0.000,745.0,-999.0,0,255
1969,1969.2,31.2,89.0,272.5,0.000,745.0,-999.0,0,255
1970,1970.2,31.2,89.0,272.4,0.000,746.0,-999.0,0,255
1971,1971.2,31.2,88.0,272.4,0.000,745.0,-999.0,0,255
1972,1972.2,31.2,88.0,272.4,0.000,744.0,-999.0,0,255
1973,1973.2,31.2,87.0,272.4,0.000,743.0,-999.0,0,255
1974,1974.2,31.2,87.0,272.4,0.000,743.0,-999.0,0,255
1975,1975.2,31.2,87.0,272.4,0.000,743.0,-999.0,0,255
1976,1976.2,31.2,87.0,272.4,0.000,745.0,-999.0,0,255
1977,1977.2,31.2,87.0,272.4,0.000,742.0,-999.0,0,255
1978,1978.2,31.2,87.0,272.4,0.000,745.0,-999.0,0,255
1979,1979.2,31.2,86.0,272.4,0.000,745.0,-999.0,0,255
1980,1980.2,31.2,86.0,272.4,0.000,743.0,-999.0,0,255
1981,1981.2,31.4,86.0,272.4,0.000,745.0,-999.0,0,255
1982,1982.2,31.4,86.0,272.4,0.000,745.0,-999.0,0,255
1983,1983.2,31.8,86.0,272.4,0.000,745.0,-999.0,0,255
1984,1984.2,31.8,86.0,272.5,0.000,746.0,-999.0,0,255
1985,1985.2,31.8,84.0,272.5,0.000,745.0,-999.0,0,255
1986,1986.2,31.8,84.0,272.4,0.000,742.0,-999.0,0,255
1987,1987.2,31.8,83.0,272.4,0.000,742.0,-999.0,0,255
1988,1988.2,31.8,83.0,272.4,0.000,740.0,-999.0,0,255
1989,1989.2,31.8,83.0,272.4,0.000,740.0,-999.0,0,255
1990,1990.2,31.8,83.0,272.4,0.000,741.0,-999.0,0,255
1991,1991.2,31.8,83.0,272.4,0.000,739.0,-999.0,0,255
1992,1992.2,31.8,83.0,272.4,0.000,739.0,-999.0,0,255
1993,1993.2,31.8,82.0,272.4,0.000,740.0,-999.0,0,255
1994,1994.2,31.8,82.0,272.4,0.000,740.0,-999.0,0,255
1995,1995.2,31.8,81.0,272.4,0.000,739.0,-999.0,0,255
1996,1996.2,31.8,81.0,272.5,0.000,739.0,-999.0,0,255
1997,1997.2,31.8,80.0,272.5,0.000,738.0,-999.0,0,255
1998,1998.2,31.8,80.0,272.4,0.000,739.0,-999.0,0,255
1999,1999.2,31.8,79.0,272.4,0.000,738.0,-999.0,0,255
2000,2000.2,31.8,79.0,272.4,0.000,739.0,-999.0,0,255
2001,2001.2,31.8,79.0,272.4,0.000,739.0,-999.0,0,255
2002,2002.2,31.8,79.0,272.4,0.000,740.0,-999.0,0,255
2003,2003.2,31.8,79.0,272.4,0.000,738.0,-999.0,0,255
2004,2004.2,31.8,79.0,272.3,0.000,736.0,-999.0,0,255
2005,2005.2,31.8,75.0,272.3,0.000,733.0,-999.0,0,255
2006,2006.2,31.8,75.0,272.4,0.000,718.0,-999.0,0,255
2007,2007.2,31.8,71.0,272.4,0.000,710.0,-999.0,0,255
2008,2008.2,31.8,71.0,272.4,0.000,709.0,-999.0,0,255
2009,2009.2,31.8,70.0,272.4,0.000,709.0,-999.0,0,255
2010,2010.2,31.8,70.0,272.4,0.000,709.0,-999.0,0,255
2011,2011.2,31.8,69.0,272.4,0.000,709.0,-999.0,0,255
2012,2012.2,31.8,69.0,272.4,0.000,709.0,-999.0,0,255
2013,2013.2,31.5,68.0,272.4,0.000,709.0,-999.0,0,255
2014,2014.2,31.5,68.0,272.4,0.000,709.0,-999.0,0,255
2015,2015.2,31.2,68.0,272.4,0.000,709.0,-999.0,0,255
2016,2016.2,31.2,68.0,272.4,0.000,724.0,-999.0,0,255
2017,2017.2,31.2,67.0,272.4,0.000,732.0,-999.0,0,255
2018,2018.2,31.2,67.0,272.4,0.000,735.0,-999.0,0,255
2019,2019.2,31.2,67.0,272.4,0.000,735.0,-999.0,0,255
2020,2020.2,31.2,67.0,272.4,0.000,734.0,-999.0,0,255
2021,2021.2,30.7,68.0,272.4,0.000,733.0,-999.0,0,255
2022,2022.2,30.7,68.0,272.4,0.000,735.0,-999.0,0,255
2023,2023.2,30.7,68.0,272.4,0.000,736.0,-999.0,0,255
2024,2024.2,30.7,68.0,272.4,0.000,737.0,-999.0,0,255
2025,2025.2,30.7,71.0,272.4,0.000,737.0,-999.0,0,255
2026,2026.2,30.7,71.0,272.3,0.000,738.0,-999.0,0,255
2027,2027.2,30.7,75.0,272.3,0.000,736.0,-999.0,0,255
2028,2028.2,30.7,75.0,272.3,0.000,734.0,-999.0,0,255
2029,2029.2,30.7,77.0,272.3,0.000,736.0,-999.0,0,255
2030,2030.2,30.7,77.0,272.3,0.000,735.0,-999.0,0,255
2031,2031.2,30.7,79.0,272.3,0.000,733.0,-999.0,0,255
2032,2032.2,30.7,79.0,272.4,0.000,736.0,-999.0,0,255
2033,2033.2,30.7,79.0,272.4,0.000,739.0,-999.0,0,255
2034,2034.2,30.7,79.0,272.4,0.000,738.0,-999.0,0,255
2035,2035.2,30.8,79.0,272.4,0.000,737.0,-999.0,0,255
2036,2036.2,30.8,79.0,272.4,0.000,739.0,-999.0,0,255
2037,2037.2,31.2,79.0,272.4,0.000,738.0,-999.0,0,255
2038,2038.2,31.2,79.0,272.4,0.000,738.0,-999.0,0,255
2039,2039.2,31.2,79.0,272.4,0.000,738.0,-999.0,0,255
2040,2040.2,31.2,79.0,272.4,0.000,738.0,-999.0,0,255
2041,2041.2,31.2,79.0,272.4,0.000,739.0,-999.0,0,255
2042,2042.2,31.2,79.0,272.5,0.000,736.0,-999.0,0,255
2043,2043.2,31.2,79.0,272.5,0.000,736.0,-999.0,0,255
2044,2044.2,31.2,79.0,272.5,0.000,738.0,-999.0,0,255
2045,2045.2,31.2,79.0,272.5,0.000,738.0,-999.0,0,255
2046,2046.2,31.2,79.0,272.4,0.000,739.0,-999.0,0,255
2047,2047.2,31.2,78.0,272.4,0.000,737.0,-999.0,0,255
2048,2048.2,31.2,78.0,272.4,0.000,737.0,-999.0,0,255
2049,2049.2,31.2,78.0,272.4,0.000,736.0,-999.0,0,255
2050,2050.2,31.2,78.0,272.4,0.000,736.0,-999.0,0,255
2051,2051.2,31.8,77.0,272.4,0.000,737.0,-999.0,0,255
2052,2052.2,31.8,77.0,272.4,0.000,739.0,-999.0,0,255
2053,2053.2,31.8,77.0,272.4,0.000,736.0,-999.0,0,255
2054,2054.2,31.8,77.0,272.4,0.000,736.0,-999.0,0,255
2055,2055.2,31.8,76.0,272.4,0.000,735.0,-999.0,0,255
2056,2056.2,31.8,76.0,272.4,0.000,734.0,-999.0,0,255
2057,2057.2,31.8,75.0,272.4,0.000,733.0,-999.0,0,255
2058,2058.2,31.8,75.0,272.3,0.000,733.0,-999.0,0,255
2059,2059.2,31.8,75.0,272.3,0.000,733.0,-999.0,0,255
2060,2060.2,31.8,75.0,272.5,0.000,734.0,-999.0,0,255
2061,2061.2,31.8,75.0,272.5,0.000,735.0,-999.0,0,255
2062,2062.2,31.8,75.0,272.4,0.000,735.0,-999.0,0,255
2063,2063.2,31.8,75.0,272.4,0.000,734.0,-999.0,0,255
2064,2064.2,31.8,75.0,272.3,0.000,733.0,-999.0,0,255
2065,2065.2,31.8,74.0,272.3,0.000,734.0,-999.0,0,255
2066,2066.2,31.8,74.0,272.3,0.000,735.0,-999.0,0,255
2067,2067.2,31.8,74.0,272.3,0.000,736.0,-999.0,0,255
2068,2068.2,31.8,74.0,272.5,0.000,737.0,-999.0,0,255
2069,2069.2,31.8,74.0,272.5,0.000,736.0,-999.0,0,255
2070,2070.2,31.8,74.0,272.3,0.000,733.0,-999.0,0,255
2071,2071.2,31.8,74.0,272.3,0.000,731.0,-999.0,0,255
2072,2072.2,31.8,74.0,272.3,0.000,732.0,-999.0,0,255
2073,2073.2,31.8,74.0,272.3,0.000,731.0,-999.0,0,255
2074,2074.2,31.8,74.0,272.4,0.000,732.0,-999.0,0,255
2075,2075.2,31.8,74.0,272.4,0.000,733.0,-999.0,0,255
2076,2076.2,31.8,74.0,272.4,0.000,734.0,-999.0,0,255
2077,2077.2,31.8,74.0,272.4,0.000,732.0,-999.0,0,255
2078,2078.2,31.8,74.0,272.4,0.000,733.0,-999.0,0,255
2079,2079.2,31.8,74.0,272.4,0.000,730.0,-999.0,0,255
2080,2080.2,31.8,74.0,272.4,0.000,729.0,-999.0,0,255
2081,2081.2,31.8,74.0,272.4,0.000,735.0,-999.0,0,255
2082,2082.2,31.8,74.0,272.4,0.000,731.0,-999.0,0,255
2083,2083.2,31.8,73.0,272.4,0.000,730.0,-999.0,0,255
2084,2084.2,31.8,73.0,272.4,0.000,735.0,-999.0,0,255
2085,2085.2,31.9,73.0,272.4,0.000,733.0,-999.0,0,255
2086,2086.2,31.9,73.0,272.4,0.000,733.0,-999.0,0,255
2087,2087.2,32.1,75.0,272.4,0.000,733.0,-999.0,0,255
2088,2088.2,32.1,75.0,272.3,0.000,734.0,-999.0,0,255
2089,2089.2,32.4,75.0,272.3,0.000,736.0,-999.0,0,255
2090,2090.2,32.4,75.0,272.4,0.000,735.0,-999.0,0,255
2091,2091.2,32.4,76.0,272.4,0.000,735.0,-999.0,0,255
2092,2092.2,32.4,76.0,272.3,0.000,733.0,-999.0,0,255
2093,2093.2,32.4,77.0,272.3,0.000,731.0,-999.0,0,255
2094,2094.2,32.4,77.0,272.4,0.000,730.0,-999.0,0,255
2095,2095.2,32.4,77.0,272.4,0.000,733.0,-999.0,0,255
2096,2096.2,32.4,77.0,272.4,0.000,731.0,-999.0,0,255
2097,2097.2,32.4,76.0,272.4,0.000,731.0,-999.0,0,255
2098,2098.2,32.4,76.0,272.4,0.000,731.0,-999.0,0,255
2099,2099.2,32.4,75.0,272.4,0.000,729.0,-999.0,0,255
2100,2100.2,32.4,75.0,272.4,0.000,728.0,-999.0,0,255
2101,2101.2,32.4,75.0,272.4,0.000,730.0,-999.0,0,255
2102,2102.2,32.4,75.0,272.4,0.000,730.0,-999.0,0,255
2103,2103.2,32.4,75.0,272.4,0.000,729.0,-999.0,0,255
2104,2104.2,32.4,75.0,272.4,0.000,729.0,-999.0,0,255
2105,2105.2,32.4,75.0,272.4,0.000,728.0,-999.0,0,255
2106,2106.2,32.4,75.0,272.4,0.000,728.0,-999.0,0,255
2107,2107.2,32.4,75.0,272.4,0.000,726.0,-999.0,0,255
2108,2108.2,32.4,75.0,272.4,0.000,726.0,-999.0,0,255
2109,2109.2,32.4,75.0,272.4,0.000,726.0,-999.0,0,255
2110,2110.2,32.4,75.0,272.3,0.000,727.0,-999.0,0,255
2111,2111.2,32.4,75.0,272.3,0.000,725.0,-999.0,0,255
2112,2112.2,32.4,75.0,272.4,0.000,727.0,-999.0,0,255
2113,2113.2,32.4,74.0,272.4,0.000,728.0,-999.0,0,255
2114,2114.2,32.4,74.0,272.4,0.000,727.0,-999.0,0,255
2115,2115.2,32.4,73.0,272.4,0.000,726.0,-999.0,0,255
2116,2116.2,32.4,73.0,272.4,0.000,728.0,-999.0,0,255
2117,2117.2,32.4,73.0,272.4,0.000,727.0,-999.0,0,255
2118,2118.2,32.4,73.0,272.4,0.000,727.0,-999.0,0,255
2119,2119.2,32.4,73.0,272.4,0.000,729.0,-999.0,0,255
2120,2120.2,32.4,73.0,272.4,0.000,727.0,-999.0,0,255
2121,2121.2,32.4,73.0,272.4,0.000,728.0,-999.0,0,255
2122,2122.2,32.4,73.0,272.4,0.000,726.0,-999.0,0,255
2123,2123.2,32.4,72.0,272.4,0.000,724.0,-999.0,0,255
2124,2124.2,32.4,72.0,272.3,0.000,728.0,-999.0,0,255
2125,2125.2,32.4,70.0,272.3,0.000,729.0,-999.0,0,255
2126,2126.2,32.4,70.0,272.4,0.000,727.0,-999.0,0,255
2127,2127.2,32.4,67.0,272.4,0.000,725.0,-999.0,0,255
2128,2128.2,32.4,67.0,272.3,0.000,725.0,-999.0,0,255
2129,2129.2,32.4,67.0,272.3,0.000,725.0,-999.0,0,255
2130,2130.2,32.4,67.0,272.4,0.000,726.0,-999.0,0,255
2131,2131.2,31.8,66.0,272.4,0.000,726.0,-999.0,0,255
2132,2132.2,31.8,66.0,272.4,0.000,728.0,-999.0,0,255
2133,2133.2,31.8,66.0,272.4,0.000,728.0,-999.0,0,255
2134,2134.2,31.8,66.0,272.4,0.000,729.0,-999.0,0,255
2135,2135.2,31.8,66.0,272.4,0.000,727.0,-999.0,0,255
2136,2136.2,31.8,66.0,272.3,0.000,727.0,-999.0,0,255
2137,2137.2,31.4,66.0,272.3,0.000,727.0,-999.0,0,255
2138,2138.2,31.4,66.0,272.3,0.000,725.0,-999.0,0,255
2139,2139.2,31.2,66.0,272.3,0.000,724.0,-999.0,0,255
2140,2140.2,31.2,66.0,272.4,0.000,726.0,-999.0,0,255
2141,2141.2,31.2,67.0,272.4,0.000,728.0,-999.0,0,255
2142,2142.2,31.2,67.0,272.4,0.000,725.0,-999.0,0,255
2143,2143.2,31.2,69.0,272.4,0.000,726.0,-999.0,0,255
2144,2144.2,31.2,69.0,272.4,0.000,725.0,-999.0,0,255
2145,2145.2,30.7,71.0,272.4,0.000,727.0,-999.0,0,255
2146,2146.2,30.7,71.0,272.4,0.000,727.0,-999.0,0,255
2147,2147.2,30.7,71.0,272.4,0.000,728.0,-999.0,0,255
2148,2148.2,30.7,71.0,272.5,0.000,731.0,-999.0,0,255
2149,2149.2,30.7,73.0,272.5,0.000,728.0,-999.0,0,255
2150,2150.2,30.7,73.0,272.4,0.000,732.0,-999.0,0,255
2151,2151.2,30.7,74.0,272.4,0.000,729.0,-999.0,0,255
2152,2152.2,30.7,74.0,272.4,0.000,732.0,-999.0,0,255
2153,2153.2,31.1,75.0,272.4,0.000,732.0,-999.0,0,255
2154,2154.2,31.1,75.0,272.5,0.000,730.0,-999.0,0,255
2155,2155.2,31.2,75.0,272.5,0.000,728.0,-999.0,0,255
2156,2156.2,31.2,75.0,272.4,0.000,730.0,-999.0,0,255
2157,2157.2,31.2,75.0,272.4,0.000,729.0,-999.0,0,255
2158,2158.2,31.2,75.0,272.4,0.000,728.0,-999.0,0,255
2159,2159.2,31.2,74.0,272.4,0.000,729.0,-999.0,0,255
2160,2160.2,31.2,74.0,272.4,0.000,728.0,-999.0,0,255
2161,2161.2,31.2,74.0,272.4,0.000,728.0,-999.0,0,255
2162,2162.2,31.2,74.0,272.4,0.000,730.0,-999.0,0,255
2163,2163.2,31.2,73.0,272.4,0.000,730.0,-999.0,0,255
2164,2164.2,31.2,73.0,272.4,0.000,730.0,-999.0,0,255
2165,2165.2,31.2,73.0,272.4,0.000,729.0,-999.0,0,255
2166,2166.2,31.2,73.0,272.4,0.000,729.0,-999.0,0,255
2167,2167.2,31.2,72.0,272.4,0.000,730.0,-999.0,0,255
2168,2168.2,31.2,72.0,272.4,0.000,730.0,-999.0,0,255
2169,2169.2,31.2,72.0,272.4,0.000,730.0,-999.0,0,255
2170,2170.2,31.2,72.0,272.4,0.000,729.0,-999.0,0,255
2171,2171.2,31.2,71.0,272.4,0.000,728.0,-999.0,0,255
2172,2172.2,31.2,71.0,272.4,0.000,729.0,-999.0,0,255
2173,2173.2,31.2,71.0,272.4,0.000,728.0,-999.0,0,255
2174,2174.2,31.2,71.0,272.4,0.000,728.0,-999.0,0,255
2175,2175.2,31.2,71.0,272.4,0.000,729.0,-999.0,0,255
2176,2176.2,31.2,71.0,272.4,0.000,727.0,-999.0,0,255
2177,2177.2,31.6,71.0,272.4,0.000,728.0,-999.0,0,255
2178,2178.2,31.6,71.0,272.3,0.000,728.0,-999.0,0,255
2179,2179.2,31.8,69.0,272.3,0.000,727.0,-999.0,0,255
2180,2180.2,31.8,69.0,272.3,0.000,606.0,-999.0,0,255
2181,2181.2,31.8,67.0,272.3,0.000,605.0,-999.0,0,255
2182,2182.2,31.8,67.0,272.4,0.000,606.0,-999.0,0,255
2183,2183.2,31.2,67.0,272.4,0.000,601.0,-999.0,0,255
2184,2184.2,31.2,67.0,272.3,0.000,559.0,-999.0,0,255
2185,2185.2,31.2,67.0,272.3,0.000,548.0,-999.0,0,255
2186,2186.2,31.2,67.0,272.3,0.000,549.0,-999.0,0,255
2187,2187.2,31.2,67.0,272.3,0.000,549.0,-999.0,0,255
2188,2188.2,31.2,67.0,272.4,0.000,549.0,-999.0,0,255
2189,2189.2,31.2,67.0,272.4,0.000,549.0,-999.0,0,255
2190,2190.2,31.2,67.0,272.3,0.000,549.0,-999.0,0,255
2191,2191.2,31.2,67.0,272.3,0.000,550.0,-999.0,0,255
2192,2192.2,31.2,67.0,272.4,0.000,550.0,-999.0,0,255
2193,2193.2,30.7,67.0,272.4,0.000,551.0,-999.0,0,255
2194,2194.2,30.7,67.0,272.4,0.000,551.0,-999.0,0,255
2195,2195.2,30.7,67.0,272.4,0.000,551.0,-999.0,0,255
2196,2196.2,30.7,67.0,272.4,0.000,551.0,-999.0,0,255
2197,2197.2,30.7,67.0,272.4,0.000,551.0,-999.0,0,255
2198,2198.2,30.7,67.0,272.5,0.000,551.0,-999.0,0,255
2199,2199.2,30.7,68.0,272.5,0.000,550.0,-999.0,0,255
2200,2200.2,30.7,68.0,272.4,0.000,556.0,-999.0,0,255
2201,2201.2,30.0,68.0,272.4,0.000,556.0,-999.0,0,255
2202,2202.2,30.0,68.0,272.4,0.000,557.0,-999.0,0,255
2203,2203.2,30.0,68.0,272.4,0.000,556.0,-999.0,0,255
2204,2204.2,30.0,68.0,272.4,0.000,545.0,-999.0,0,255
2205,2205.2,30.0,68.0,272.4,0.000,550.0,-999.0,0,255
2206,2206.2,30.0,68.0,272.4,0.000,567.0,-999.0,0,255
2207,2207.2,30.0,68.0,272.4,0.000,557.0,-999.0,0,255
2208,2208.2,30.0,68.0,272.4,0.000,592.0,-999.0,0,255
2209,2209.2,29.6,70.0,272.4,0.000,603.0,-999.0,0,0
2210,2210.2,29.6,70.0,272.4,0.000,604.0,-999.0,0,0
2211,2211.2,29.6,70.0,272.4,0.000,605.0,-999.0,0,0
2212,2212.2,29.6,70.0,272.4,0.000,604.0,-999.0,0,0
2213,2213.2,29.6,70.0,272.4,0.000,604.0,-999.0,0,0
2214,2214.2,29.6,70.0,272.4,0.000,604.0,-999.0,0,0
2215,2215.2,29.6,70.0,272.4,0.000,605.0,-999.0,0,0
2216,2216.2,29.6,70.0,272.4,0.000,605.0,-999.0,0,0
